Source.Name,Column1,id,date,source,place,username,Content,hashtags,Likes,processed_text
wolvesMOS_analysisV3hashtag.xlsx,1534,1472337714276146944,2021-12-18 22:47:20,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,LiveWWFCNews,Live #Wolves News - Bruno Lage reveals EVERY Wolves player wants to take COVID booster jab https://t.co/4pxktAYZCL - By Daily Mail,['Wolves'],0,live  news  bruno lage reveals every wolves player wants to take covid booster jab   by daily mail
wolvesMOS_analysisV3hashtag.xlsx,210,1476288993251705088,2021-12-29 20:28:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Protect_Wldlife,"Please #StandForWolves 🐺!

Norway has less than 100 #Wolves. Half of them are scheduled for slaughter this winter. Join @IDAUSA in urging Norway’s Ministry of Climate &amp; the Environment &amp; Environment Agency to cancel this #Wolf hunt before they go extinct! https://t.co/6S8vk0Ih7A","['StandForWolves', 'Wolves', 'Wolf']",255,"please  

norway has less than 100  half of them are scheduled for slaughter this winter join  in urging norways ministry of climate amp the environment amp environment agency to cancel this  hunt before they go extinct"
wolvesMOS_analysisV3hashtag.xlsx,2004,1471213006239543040,2021-12-15 20:18:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,kufoolch,Stating the obvious but that's an absolutely beautiful assist from Ruben. Very tidy finish from Romain too #wwfc #wolves #briwol,"['wwfc', 'wolves', 'briwol']",3,stating the obvious but thats an absolutely beautiful assist from ruben very tidy finish from romain too
wolvesMOS_analysisV3hashtag.xlsx,1789,1471558214953144064,2021-12-16 19:09:53,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,KitAid,"Great that #Santa did a trial run to #Bulawayo today to test his air breaks

He was able to drop in to give these boys some footy shirts from #PUMA #Burnley #Huddersfield #Wolves

KitAid works https://t.co/r1yas7sX8E","['Santa', 'Bulawayo', 'PUMA', 'Burnley', 'Huddersfield', 'Wolves']",10,"great that  did a trial run to  today to test his air breaks

he was able to drop in to give these boys some footy shirts from    

kitaid works"
wolvesMOS_analysisV1hashtag.xlsx,224,1467173233287959040,2021-12-04 16:45:32,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">ICDBNew</a>",,ICDb_tv,Wolves vs Liverpool is on BBC Final Score. Reporter is John Acres.  For more details see https://t.co/t6z4ytXVNz #Wolves #Liverpool #BBCFinalScore,"['Wolves', 'Liverpool', 'BBCFinalScore']",1,wolves vs liverpool is on bbc final score reporter is john acres  for more details see
wolvesMOS_analysisV3hashtag.xlsx,1880,1471276470391631872,2021-12-16 00:30:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,sal_hutton,"Bring Jota back!
Hard to be successful when your back 3 are all in your top 5 scorers. #wolves https://t.co/jNppDifBiO",['wolves'],0,"bring jota back
hard to be successful when your back 3 are all in your top 5 scorers"
wolvesMOS_analysisV3hashtag.xlsx,1609,1472117830585929984,2021-12-18 08:13:36,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,ig_237,"Great things don't come easy,that has always been my believe till I got to this Platform, @300_ODDS has used his games to create an entirely different mindset to me,all ur games are always sure
#Sancho #Shiloh #Wolves #DeGea #Rashford #UFC269 #CheLee #Rudiger #Church #Leed https://t.co/teJbVn8PI7","['Sancho', 'Shiloh', 'Wolves', 'DeGea', 'Rashford', 'UFC269', 'CheLee', 'Rudiger', 'Church', 'Leed']",1,great things dont come easythat has always been my believe till i got to this platform  has used his games to create an entirely different mindset to meall ur games are always sure
wolvesMOS_analysisV3hashtag.xlsx,1447,1472554300576612096,2021-12-19 13:07:58,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">ICDBNew</a>",,ICDb_tv,Wolves vs Chelsea is on BBC Sounds APP. Co-commentator is Rachel Brown-Finnis.  For more details see https://t.co/EfTZ231sa2 #Wolves #Chelsea #BBCSoundsAPP,"['Wolves', 'Chelsea', 'BBCSoundsAPP']",0,wolves vs chelsea is on bbc sounds app cocommentator is rachel brownfinnis  for more details see
wolvesMOS_analysisV2hashtag.xlsx,158,1470428349851966976,2021-12-13 16:20:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,JokahJ92,#NewMusic2021 #YouTubeMusic #Wolves #FTFmovement FOLLOW LIKE SUBSCRIBE https://t.co/fHKdaLIeTi,"['NewMusic2021', 'YouTubeMusic', 'Wolves', 'FTFmovement']",1,follow like subscribe
wolvesMOS_analysisV1hashtag.xlsx,302,1467154661161459968,2021-12-04 15:31:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,LfcPeno,Credit to #wolves here. They're playing well and stopping us attacking. Hopefully they'll lose their concentration soon. 🤞 #WolLiv,"['wolves', 'WolLiv']",3,credit to  here theyre playing well and stopping us attacking hopefully theyll lose their concentration soon
wolvesMOS_analysisV2hashtag.xlsx,1386,1468298359555464960,2021-12-07 19:16:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,UnchainedJudah,"These pastors⛪️ are tired of #Sharpton being just a “personality” in our #community and has failed to lead local issues. All these #Christian✝️cult pastors are not our leaders, they are #wolves 🐺 in #sheep’s 🐑 clothing.

#LIKE👍🏾 SHARE🔄 SUB💻
https://t.co/1duYIEDrPT https://t.co/rJyIXJY4nQ","['Sharpton', 'community', 'Christian', 'wolves', 'sheep', 'LIKE']",0,"these pastors are tired of  being just a personality in our  and has failed to lead local issues all these cult pastors are not our leaders they are   in s  clothing

 share sub"
wolvesMOS_analysisV2hashtag.xlsx,1108,1469296053786755072,2021-12-10 13:20:52,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,BenDinnery,"Conor Coady is managing an ongoing ankle issue, but the centre-back should be fine. Ait-Nouri, who picked up a late knock against Liverpool, is also expected to be cleared. 

🚑 Table: 
https://t.co/cckOHhGs0b

#Wolves",['Wolves'],14,"conor coady is managing an ongoing ankle issue but the centreback should be fine aitnouri who picked up a late knock against liverpool is also expected to be cleared 

 table"
wolvesMOS_analysisV2hashtag.xlsx,1341,1468483280508965120,2021-12-08 07:31:11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,MachineSimp97,"""Make no mistake, the beast inside is sleeping, not dead.""

#artistsontwitter #wolfart #wolves https://t.co/bg6jKyOwEY","['artistsontwitter', 'wolfart', 'wolves']",0,make no mistake the beast inside is sleeping not dead
wolvesMOS_analysisV2hashtag.xlsx,1055,1469393639021362944,2021-12-10 19:48:38,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Wolverhampton Rooter</a>",,WolvesRooter,"Wolves boss spoke to former Liverpool defender about social media post after last-gasp defeat
#WOL #Wolves #WWFC
https://t.co/mmi8Ji0ocH","['WOL', 'Wolves', 'WWFC']",0,wolves boss spoke to former liverpool defender about social media post after lastgasp defeat
wolvesMOS_analysisV3hashtag.xlsx,41,1476966107282125056,2021-12-31 17:18:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,LindaBu21204262,Norway has less than 100 #wolves. Half of them are scheduled for slaughter this winter. Please join us in urging Norway’s Ministry of Climate and the Environment and Environment Agency to cancel this ongoing wolf hunt before they go extinct! #SaveOurWolves https://t.co/BbeMHucOkA,"['wolves', 'SaveOurWolves']",0,norway has less than 100  half of them are scheduled for slaughter this winter please join us in urging norways ministry of climate and the environment and environment agency to cancel this ongoing wolf hunt before they go extinct
wolvesMOS_analysisV3hashtag.xlsx,1261,1472599512736742912,2021-12-19 16:07:38,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,MatterYouDo,"Twas cold and December, but so proud of @Wolves #Wolves for a solid performance against the champions of Europe. Happy Christmas ladies and Gentlemen. https://t.co/dXyxUcyazS",['Wolves'],1,twas cold and december but so proud of   for a solid performance against the champions of europe happy christmas ladies and gentlemen
wolvesMOS_analysisV3hashtag.xlsx,208,1476304597668879872,2021-12-29 21:30:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,AuthorPatricia,"As we enter another cold snowy snap in BC, what’s better than curling up with a drink and book in honor of a legend.

#annerice #books #wolves #supernatural #paranormal #fantasy #readers #amreading #readingcommunity #readingforpleasure https://t.co/4z9e55Rshp","['annerice', 'books', 'wolves', 'supernatural', 'paranormal', 'fantasy', 'readers', 'amreading', 'readingcommunity', 'readingforpleasure']",1,as we enter another cold snowy snap in bc whats better than curling up with a drink and book in honor of a legend
wolvesMOS_analysisV3hashtag.xlsx,2047,1471201731484783104,2021-12-15 19:33:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Arman_i01,My first time seeing the wolves manager #BHAFC #wolves,"['BHAFC', 'wolves']",0,my first time seeing the wolves manager
wolvesMOS_analysisV3hashtag.xlsx,885,1473742458307723008,2021-12-22 19:49:17,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Place(id='c0b8e8dc81930292', fullName='Baltimore, MD', name='Baltimore', type='city', country='United States', countryCode='US')",wolvesartcoll,"💙🐺🎄☃️ Happy Holidays 😇
#wolves #wolvesartcollective
#merrychristmas #happyholidays 🎅🎸🤘 @ Baltimore, Maryland https://t.co/bxbgzOGUlZ","['wolves', 'wolvesartcollective', 'merrychristmas', 'happyholidays']",0,"happy holidays 
 
    baltimore maryland"
wolvesMOS_analysisV2hashtag.xlsx,1412,1468247394525590016,2021-12-07 15:53:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,IwcnCoexist,"""Idaho is exterminating wolves not managing them and they don’t care that other species such as lynx and grizzly are also being impacted because of their obsession to persecute wolves.” @Suzanne_Stone https://t.co/YqDTe3oRyJ  #Wolves #RelistWolvesNow #Endangered #RelistIDWolves","['Wolves', 'RelistWolvesNow', 'Endangered', 'RelistIDWolves']",11,idaho is exterminating wolves not managing them and they dont care that other species such as lynx and grizzly are also being impacted because of their obsession to persecute wolves
wolvesMOS_analysisV2hashtag.xlsx,734,1469660540465263104,2021-12-11 13:29:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,DFantasyScout,"Halftime. It's still 0-0 between Manchester City and Wolves.

Stats from #Fanteam:

Saves –
Sa: 2 (1pt)

Shots On Target (Goals Excluded) –
Cancelo: 1 (0.6pts)
Sterling: 1 (0.4pts)

#MCIWOL #MCFC #ManCity #Wolves #WWFC #FPL #GW16 #2pl #dfs","['Fanteam', 'MCIWOL', 'MCFC', 'ManCity', 'Wolves', 'WWFC', 'FPL', 'GW16', '2pl', 'dfs']",1,"halftime its still 00 between manchester city and wolves

stats from 

saves 
sa 2 1pt

shots on target goals excluded 
cancelo 1 06pts
sterling 1 04pts"
wolvesMOS_analysisV1hashtag.xlsx,137,1467178560255409920,2021-12-04 17:06:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,melvinbenitez23,"Divock Origi such a Red Angel‼️

90'+4
#Wolves 0-1 #Liverpool","['Wolves', 'Liverpool']",0,"divock origi such a red angel

904
 01"
wolvesMOS_analysisV2hashtag.xlsx,327,1469859239573131008,2021-12-12 02:38:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Krazyman0817,"#Wolves

@saguarofootball QB gets off a great run
@CySlayer5 force out
@CySlayer5  QB sack",['Wolves'],1,"qb gets off a great run
 force out
  qb sack"
wolvesMOS_analysisV1hashtag.xlsx,134,1467179081515119104,2021-12-04 17:08:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,kenno1992,How wa sthat not a foul just before the pass to salah? #MOTD #GaryLineker #Wolves,"['MOTD', 'GaryLineker', 'Wolves']",0,how wa sthat not a foul just before the pass to salah
wolvesMOS_analysisV2hashtag.xlsx,1102,1469303386604510976,2021-12-10 13:50:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,PremierInjuries,"Bruno Lage confirms there have been no new positive COVID-19 tests. Daniel Podence and Marcal were self-isolating recently, but both players have trained this week. 

🚑 Table: 
https://t.co/IbSVFf6TjU

#Wolves",['Wolves'],1,"bruno lage confirms there have been no new positive covid19 tests daniel podence and marcal were selfisolating recently but both players have trained this week 

 table"
wolvesMOS_analysisV3hashtag.xlsx,1091,1472955298512056064,2021-12-20 15:41:24,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,LiveWWFCNews,Live #Wolves News - Antonio Rudiger urges his teammates to be braver in order to end the side's recent slump in form https://t.co/6UPBbsU3fk - By Daily Mail,['Wolves'],0,live  news  antonio rudiger urges his teammates to be braver in order to end the sides recent slump in form   by daily mail
wolvesMOS_analysisV2hashtag.xlsx,351,1469835394875150080,2021-12-12 01:04:01,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Krazyman0817,"#Wolves start on their 17 yd line

@QuaronAdams runs for 5

@FTBL_Fanatic @chandler_wolves",['Wolves'],0,"start on their 17 yd line

 runs for 5"
wolvesMOS_analysisV2hashtag.xlsx,714,1469662500425809920,2021-12-11 13:36:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,LNobbins,"City had an xG of 0.39 in that 1st half against Wolves.

Only time they’ve had a worse first half xG in the League this season was against Crystal Palace (0.32)

Hopefully that red card pays dividends in the second half…

#MCI #mcfc #wolves","['MCI', 'mcfc', 'wolves']",1,"city had an xg of 039 in that 1st half against wolves

only time theyve had a worse first half xg in the league this season was against crystal palace 032

hopefully that red card pays dividends in the second half"
wolvesMOS_analysisV2hashtag.xlsx,1176,1469008743362878976,2021-12-09 18:19:11,"<a href=""http://overcoffee.test/"" rel=""nofollow"">OverCoffee</a>",,OverCoffeeCo,"ICYMI

Wolves Over Coffee

Issue 9th December, 2021

Featuring @TalkingWolves

#WOL #Wolves #wwfc
https://t.co/9fbcCxywEl","['WOL', 'Wolves', 'wwfc']",0,"icymi

wolves over coffee

issue 9th december 2021

featuring"
wolvesMOS_analysisV3hashtag.xlsx,813,1473993746408783872,2021-12-23 12:27:49,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Jones53272592,"Boxing day aint gonna be the same without a Wolves game on 😔

#wwfc #Wolves #WOLWAT","['wwfc', 'Wolves', 'WOLWAT']",0,boxing day aint gonna be the same without a wolves game on
wolvesMOS_analysisV3hashtag.xlsx,741,1474268256991076096,2021-12-24 06:38:37,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Wolverhampton Rooter</a>",,WolvesRooter,"Liverpool urged to swoop for Wolves star Raul Jimenez to help solve AFCON dilemma
#WOL #Wolves #WWFC
https://t.co/bg3Tcdve1A","['WOL', 'Wolves', 'WWFC']",0,liverpool urged to swoop for wolves star raul jimenez to help solve afcon dilemma
wolvesMOS_analysisV1hashtag.xlsx,14,1467271616354681088,2021-12-04 23:16:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,krazy_man2,#Wolves failed to convert - torn over an downs,['Wolves'],0,failed to convert  torn over an downs
wolvesMOS_analysisV3hashtag.xlsx,161,1476523778373041920,2021-12-30 12:01:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,gtdenton,"Aside from #MUFC 3-5 #WBA, the other Div1 results #otd 1978 were: #Arsenal 3-1 #BirminghamCity, #BristolCity 1-1 #ManCity, #Everton 1-1 #Spurs, #IpswichTown 5-1 #Chelsea, #QPR 1-4 #LeedsUnited, #Wolves 1-1 #CoventryCity. #MOTD showed highlights from Portman Road and Ashton Gate.","['MUFC', 'WBA', 'otd', 'Arsenal', 'BirminghamCity', 'BristolCity', 'ManCity', 'Everton', 'Spurs', 'IpswichTown', 'Chelsea', 'QPR', 'LeedsUnited', 'Wolves', 'CoventryCity', 'MOTD']",2,aside from  35  the other div1 results  1978 were  31   11   11   51   14   11   showed highlights from portman road and ashton gate
